8,1.2444
8,1.2222
8,1.1778
8,1.1556
8,1.1333
8,1.1111
16,1.2222
16,1.1778
24,1.2
24,1.1778
24,1.1556
24,1.1333
24,1.1111
232,1.1111
232,1.0667
232,1.0444
232,1.0222
240,1.1778
240,1.1556
240,1.1333
240,1.1111
248,1.2
248,1.1778
248,1.1556
248,1.1333
248,1.1111
248,1.0889
248,1.0667
248,1.0444
256,1.1778
256,1.1556
256,1.1333
256,1.1111
264,1.1556
264,1.1333
264,1.1111
264,1.0889
264,1.0667
272,1.1556
272,1.1333
272,1.1111
280,1.1111
280,1.0667
280,1.0444
288,1.1778
288,1.1556
288,1.1333
288,1.1111
296,1.1333
296,1.1111
296,1.0889
296,1.0667
296,1.0444
304,1.2444
304,1.2222
304,1.2
304,1.1778
304,1.1556
304,1.1333
312,1.1778
312,1.1556
312,1.1333
312,1.1111
320,1.1778
320,1.1556
320,1.1333
320,1.1111
328,1.1333
328,1.1111
328,1.0889
328,1.0667
328,1.0444
336,1.2
336,1.1778
336,1.1556
336,1.1333
344,1.1556
344,1.1333
344,1.1111
344,1.0889
344,1.0667
352,1.2222
352,1.2
352,1.1778
352,1.1556
352,1.1333
360,1.2
360,1.1778
360,1.1556
360,1.1333
360,1.1111
368,1.2
368,1.1778
368,1.1556
368,1.1333
376,1.2
376,1.1778
376,1.1556
376,1.1333
376,1.1111
376,1.0889
376,1.0667
376,1.0444
384,1.2222
384,1.2
384,1.1778
384,1.1556
392,1.1778
392,1.1556
392,1.1333
392,1.1111
400,1.2444
400,1.2222
400,1.1778
408,1.1778
408,1.1556
408,1.1333
408,1.1111
416,1.2222
416,1.2
416,1.1778
424,1.1778
424,1.1556
424,1.1333
424,1.1111
424,1.0889
424,1.0667
432,1.2222
432,1.2
432,1.1778
432,1.1556
440,1.2
440,1.1778
440,1.1556
440,1.1333
440,1.1111
448,1.2444
448,1.2222
448,1.2
456,1.2
456,1.1778
456,1.1556
456,1.1333
456,1.1111
464,1.2
464,1.1778
464,1.1556
472,1.2
472,1.1778
472,1.1556
472,1.1333
472,1.1111
480,1.2444
480,1.2222
480,1.2
480,1.1778
488,1.2222
488,1.2
488,1.1778
488,1.1556
488,1.1333
488,1.1111
496,1.2444
496,1.2222
496,1.2
496,1.1778
496,1.1556
504,1.2
504,1.1778
504,1.1556
504,1.1333
512,1.2444
512,1.2222
512,1.2
512,1.1778
512,1.1556
520,1.2222
520,1.2
520,1.1778
520,1.1556
520,1.1333
520,1.1111
528,1.2222
528,1.2
528,1.1778
528,1.1556
536,1.2444
536,1.2222
536,1.2
536,1.1778
536,1.1556
536,1.1333
536,1.1111
544,1.2444
544,1.2222
544,1.2
544,1.1778
544,1.1556
544,1.1333
544,1.1111
552,1.2222
552,1.2
552,1.1778
552,1.1556
560,1.2444
560,1.2222
560,1.2
560,1.1778
560,1.1556
560,1.1333
560,1.1111
568,1.2444
568,1.2222
568,1.2
568,1.1778
568,1.1556
568,1.1333
568,1.1111
576,1.2444
576,1.2222
576,1.2
576,1.1778
576,1.1556
576,1.1333
584,1.2889
584,1.2667
584,1.2444
584,1.2222
584,1.2
584,1.1778
592,1.2667
592,1.2444
592,1.2222
592,1.1778
592,1.1556
592,1.1333
592,1.1111
600,1.2444
600,1.2222
600,1.1778
608,1.2222
608,1.2
608,1.1778
608,1.1556
608,1.1333
608,1.1111
616,1.2444
616,1.2222
616,1.2
616,1.1778
624,1.2444
624,1.2222
624,1.2
624,1.1778
624,1.1556
624,1.1333
632,1.2667
632,1.2444
632,1.2222
640,1.2222
640,1.2
640,1.1778
640,1.1556
640,1.1333
640,1.1111
648,1.2444
648,1.2222
648,1.2
648,1.1778
656,1.2222
656,1.2
656,1.1778
656,1.1556
656,1.1333
664,1.2667
664,1.2444
664,1.2222
664,1.2
664,1.1778
672,1.2889
672,1.2667
672,1.2444
672,1.2222
672,1.2
672,1.1778
672,1.1556
672,1.1333
680,1.2889
680,1.2667
680,1.2444
680,1.2222
680,1.2
680,1.1778
688,1.2667
688,1.2444
688,1.2222
